postal_code,lat,lon
828732,1.396907275,103.91295759999998
573893,1.357807845,103.8302741
109701,1.282217696,103.803662
828822,1.3972122790000001,103.91347590000001
329425,1.327928127,103.84327309999999
279871,1.331725212,103.7929908
575580,1.3652488719999998,103.8302056
327994,1.327326614,103.8640356
258117,1.314585889,103.8368773
298090,1.32302176,103.8252994
437556,1.313725415,103.8930637
138638,1.305210734,103.7883406
737935,1.4311159269999998,103.7856177
787057,1.385835341,103.8415708
588376,1.338222486,103.781376
455159,1.316715127,103.9311998
679518,1.3697947019999999,103.77712
436593,1.300905149,103.8819312
486842,1.34477115,103.96382059999999
79718,1.274643978,103.84474159999999
575577,1.364453701,103.83103100000001
787132,1.380891204,103.827887
506856,1.354956786,103.96431059999999
659921,1.352026274,103.7573722
528540,1.353055963,103.9282135
575745,1.353062094,103.8397829
533820,1.371539625,103.9004995
358227,1.344129549,103.87032690000001
307781,1.314243998,103.84468670000001
529235,1.355069795,103.9604046
358391,1.336529941,103.865336
465465,1.325312459,103.9451703
545023,1.359559682,103.8836165
788249,1.39964154,103.8227048
78878,1.275169995,103.8444963
425231,1.310715874,103.9151086
518209,1.372759564,103.94412249999999
506886,1.3549652680000002,103.96718309999999
554338,1.3659402630000002,103.87277950000001
536559,1.343111776,103.88120090000001
768060,1.4186495119999998,103.848112
408969,1.317773541,103.90358940000002
437280,1.307511399,103.89999870000001
148960,1.2920548170000001,103.8055464
248358,1.293396693,103.8279208
667980,1.363033894,103.7641285
237992,1.293496664,103.8381049
689105,1.3991327,103.7509903
408966,1.3184462129999999,103.90343109999999
229627,1.3092433909999999,103.84261059999999
669812,1.358189826,103.7594451
529942,1.349626011,103.95904370000001
436884,1.29881006,103.88435030000001
423742,1.30798582,103.90427
127726,1.319029871,103.75395400000001
669604,1.357185485,103.75982629999999
239427,1.29293392,103.83359
329583,1.3267266640000002,103.8496801
159958,1.289912172,103.8043715
439946,1.302095139,103.90197370000001
465458,1.323193473,103.94477909999999
533819,1.3715356159999998,103.9000635
459554,1.320682078,103.92669509999999
506854,1.357740114,103.9658672
544916,1.361242633,103.88548409999999
533817,1.3717385919999998,103.8997062
658881,1.341425205,103.75996640000001
573975,1.359955141,103.8463069
268854,1.314302417,103.8085322
259094,1.313751141,103.8247108
506944,1.3572936519999999,103.96422530000001
149171,1.29036079,103.8057565
109692,1.2822013540000001,103.8030238
669229,1.353008424,103.7591347
239347,1.293449616,103.83888890000001
575203,1.350805465,103.8323816
278804,1.316089463,103.7825181
159015,1.292065647,103.8172952
534996,1.3503940819999998,103.87997940000001
534198,1.373050382,103.9020394
425509,1.311269132,103.91027790000001
368057,1.3402060679999999,103.88103609999999
408973,1.318189782,103.9022081
533816,1.371403624,103.8996446
544742,1.380642067,103.9026556
238385,1.29653566,103.83517950000001
126751,1.320031287,103.7540103
425261,1.310365601,103.9166333
588407,1.3381940159999999,103.782134
554341,1.366323266,103.8740539
544814,1.381767701,103.8915434
554344,1.365583003,103.87085040000001
678155,1.3738359169999999,103.7631248
249690,1.303933319,103.8293882
126752,1.319611649,103.7543309
797394,1.397993196,103.8752698
118167,1.280945772,103.7898661
268677,1.330109162,103.79642690000001
268679,1.3293145929999999,103.79685129999999
575743,1.352031376,103.8394565
528539,1.3532427630000001,103.9288213
148961,1.291614775,103.8050527
328231,1.326268707,103.8661427
533818,1.372148575,103.8998747
657990,1.3564171999999999,103.7409275
268678,1.32975732,103.79664090000001
268673,1.3303407329999999,103.7972455
439886,1.3023499790000002,103.9012679
506855,1.357741574,103.9662137
575747,1.352274454,103.83865490000001
554342,1.3662953469999999,103.8744808
554306,1.36591218,103.8743603
596288,1.335755965,103.78211040000001
535631,1.3555637040000001,103.8821043
598742,1.3580613380000002,103.7645965
128807,1.318247503,103.76208129999999
799217,1.400183468,103.8715999
648317,1.3430925969999998,103.7178651
557091,1.354316088,103.862951
737875,1.4290131080000001,103.7863478
449287,1.30904577,103.9308354
349657,1.331953496,103.87743940000001
436887,1.297559273,103.8831284
768863,1.424483984,103.8484096
389758,1.3168663520000001,103.88886459999999
249565,1.2981098229999999,103.82771269999999
119358,1.279478001,103.7900751
554337,1.3655637569999999,103.87364190000001
533821,1.370686993,103.9001588
479274,1.3387292259999999,103.9186632
559702,1.361479901,103.8640691
509065,1.3677607630000002,103.9710089
518161,1.37789202,103.9615449
398483,1.312444813,103.88457659999999
528584,1.350270656,103.9268935
469978,1.312525425,103.9369141
436607,1.295990386,103.87236659999999
533814,1.370512421,103.89964609999998
533815,1.37088909,103.89964520000001
575749,1.3518148540000001,103.83829820000001
98657,1.267360939,103.8146047
248861,1.30111875,103.82482840000002
769474,1.442817008,103.8247377
737873,1.429457293,103.78583979999999
307957,1.3156928159999999,103.8416155
208191,1.30946239,103.862297
678272,1.3687735890000001,103.7760597
238381,1.296356172,103.8379911
189762,1.294385184,103.8560298
127017,1.318282913,103.75575390000002
307943,1.314049854,103.83945279999999
229789,1.308120384,103.8379408
534078,1.352197883,103.88163540000001
787056,1.38665607,103.84125870000001
98403,1.267729549,103.81411290000001
417660,1.328855796,103.9132551
807103,1.3863814230000002,103.87298890000001
507234,1.363692345,103.9663135
669679,1.378001043,103.75849079999999
449300,1.300595666,103.90460470000001
437898,1.296803809,103.88992590000001
249114,1.292452766,103.82524690000001
518174,1.369979099,103.9457642
138685,1.3053832159999998,103.7831807
387949,1.3157212090000001,103.88883709999999
518163,1.3783799540000001,103.960914
309836,1.32277422,103.8482485
469337,1.316681943,103.9338781
559110,1.361520124,103.86078359999999
537846,1.3456071969999999,103.88269509999999
544811,1.381284455,103.9028776
518205,1.3730570340000001,103.9424591
545076,1.3920243069999998,103.8962147
518162,1.377870496,103.96093990000001
828809,1.400676293,103.9046998
688496,1.39217183,103.75119980000001
288383,1.3266013540000001,103.81265490000001
556119,1.3510842619999999,103.864274
518134,1.3685736990000001,103.9455711
238126,1.297341971,103.8367416
257534,1.315371637,103.8084301
648341,1.339894822,103.70526009999999
465524,1.329742066,103.9456704
229624,1.305528762,103.8404917
828762,1.403469646,103.9044954
358395,1.33758027,103.8644559
268836,1.313532335,103.8049967
307780,1.314648303,103.8448191
408971,1.317606227,103.9027078
426565,1.316072903,103.902303
689051,1.378074569,103.74788170000001
158748,1.290944732,103.81700009999999
454855,1.318302935,103.9232154
267636,1.325950213,103.7970825
467303,1.318201165,103.9431108
828745,1.3919893019999998,103.91375140000001
467304,1.317904653,103.9430251
618649,1.3372805079999999,103.7254733
169588,1.290094674,103.8300922
218816,1.315145345,103.85236579999999
429039,1.308964644,103.91431829999999
238102,1.296772391,103.8362145
436883,1.2984373009999999,103.884408
423763,1.317524058,103.9089006
98635,1.2678488140000002,103.81497209999999
536801,1.369168596,103.888752
425142,1.309639559,103.9094432
828818,1.401174602,103.9049323
428099,1.313092471,103.901965
128049,1.297682129,103.76509720000001
127718,1.319017673,103.7553887
268824,1.3116549259999999,103.8048757
534201,1.37261484,103.9018627
575744,1.3526049619999998,103.8396181
554347,1.3659229769999999,103.86978859999999
804330,1.380410872,103.8647503
534030,1.379180649,103.90304420000001
358262,1.344905495,103.8679423
423911,1.3103798290000002,103.9113937
297706,1.326464095,103.8367756
689579,1.39729776,103.746525
357657,1.338176268,103.86999449999999
426323,1.317435353,103.910838
438869,1.307758505,103.9000095
329317,1.3260555459999999,103.8498589
466112,1.318276995,103.94953659999999
768129,1.444166975,103.8242515
429071,1.310206047,103.91476340000001
279753,1.323686446,103.7840631
128803,1.317259561,103.76154509999999
786020,1.404809115,103.8194655
148957,1.292674254,103.8066632
329426,1.328606566,103.8432834
768117,1.4176125430000002,103.8481001
657978,1.356021493,103.74069759999999
657992,1.3561236490000002,103.74124590000001
544818,1.3809578930000002,103.8909811
804367,1.379492655,103.86315309999999
454773,1.309487405,103.92161329999999
596130,1.338798181,103.7705388
118174,1.2814790440000001,103.790319
117329,1.281289197,103.7891334
307990,1.314782335,103.84195840000001
768094,1.438962789,103.831365
408967,1.318539522,103.9038365
387904,1.315205702,103.8899253
159018,1.292754716,103.81985590000001
469977,1.3121495840000001,103.93746829999999
589628,1.3339073000000001,103.7851848
258468,1.30713481,103.8221188
534045,1.3758895480000002,103.90299540000001
468444,1.324880685,103.945502
554308,1.365854853,103.8742797
737712,1.443402303,103.8101529
797391,1.398435233,103.875125
669743,1.359921524,103.76339229999999
408972,1.317555024,103.9023132
119554,1.276853864,103.7917422
804369,1.3795178869999998,103.863258
554312,1.365740479,103.8741186
528541,1.353530972,103.9284078
537643,1.3553090419999998,103.8878572
309061,1.31496035,103.8384594
768965,1.4248670909999999,103.8490735
309979,1.324347122,103.8484017
80107,1.273594959,103.8349179
449293,1.309454423,103.9334902
544839,1.359069581,103.8783915
249633,1.301471463,103.82424350000001
589387,1.348480979,103.7885752
689885,1.3827978669999998,103.74960279999999
287904,1.333511686,103.79901509999999
807018,1.386824756,103.8691122
439945,1.3023305509999998,103.9025709
797534,1.3925346730000001,103.8805669
528788,1.348593985,103.9622712
228307,1.308685515,103.8390814
757352,1.4602470580000002,103.83912149999999
18979,1.277224256,103.85369490000001
358454,1.331556085,103.8683641
358455,1.331213227,103.86835190000001
219261,1.314238863,103.846334
229809,1.307261755,103.8385363
536564,1.34278007,103.88085490000002
426970,1.310569488,103.9026082
268908,1.321491681,103.81162950000001
554313,1.3657115569999998,103.87407809999999
158747,1.290477342,103.8160165
387389,1.319531639,103.88054220000001
506941,1.357364205,103.963972
286696,1.328795558,103.805184
528688,1.349312765,103.9261066
596722,1.33885692,103.7672516
228073,1.302630195,103.8473356
238212,1.290936915,103.8383463
828754,1.406452003,103.9026608
423762,1.3175819290000002,103.9091382
738082,1.44454042,103.8064453
408968,1.317865219,103.9039672
544993,1.380469493,103.89431850000001
439968,1.301900805,103.900094
169813,1.291818656,103.82516070000001
286654,1.327068297,103.8126665
437436,1.2970862859999999,103.8668988
276698,1.317407578,103.7777207
238274,1.292730435,103.842248
536443,1.346235404,103.8796435
238309,1.2947159590000001,103.8400512
545119,1.379861433,103.897745
18985,1.280769435,103.85265859999998
528509,1.354328027,103.92889620000001
534024,1.3784650059999999,103.9025225
659445,1.356974175,103.74954029999999
119914,1.2831098429999999,103.7833328
828760,1.407078579,103.90164240000001
738097,1.4435235519999998,103.8047612
768860,1.4244784190000002,103.84796209999999
419591,1.32656543,103.9097656
534075,1.352830711,103.8809262
828755,1.405923085,103.9019239
69047,1.279400143,103.8473296
268848,1.315429432,103.8062493
238712,1.2982085079999999,103.8428141
319459,1.33933821,103.8512247
587991,1.339199099,103.78283640000001
247965,1.292044062,103.8159975
88642,1.275595285,103.8375599
159017,1.29269479,103.8204115
808570,1.384090668,103.87061109999999
588377,1.33862752,103.78145079999999
679693,1.3691490830000002,103.7653832
519949,1.379345546,103.9429955
259281,1.312111968,103.8055811
259283,1.313047735,103.80619920000001
158745,1.290030671,103.8171853
425610,1.31191104,103.90772120000001
329832,1.326573608,103.8483599
554336,1.365659821,103.8732245
469564,1.320680278,103.9543978
309776,1.3182956209999999,103.84106329999999
507026,1.35880965,103.962753
577450,1.371251249,103.83100209999999
557325,1.3670990669999998,103.8692983
268822,1.3122500529999999,103.8051563
649412,1.3455581030000001,103.72261309999999
118168,1.280596876,103.79046
596290,1.339046548,103.7715878
357905,1.336413575,103.8685717
229774,1.307735315,103.839088
299327,1.32743306,103.8169103
239974,1.303766556,103.8300335
238146,1.29614348,103.8362925
507009,1.359418099,103.9653939
558012,1.36615758,103.8660175
828786,1.404697695,103.899899
425565,1.3131519729999999,103.9141877
80102,1.27472973,103.8362355
329341,1.327366469,103.8515684
426671,1.314429005,103.9000834
98183,1.239415475,103.83116940000001
549175,1.3594253809999999,103.8799864
786535,1.387483176,103.83922249999999
528781,1.349715807,103.96189179999999
669615,1.3592996730000002,103.7650546
418935,1.319883339,103.9128626
438102,1.304687226,103.8877548
319773,1.330508931,103.84367309999999
398416,1.3131162490000001,103.8861368
488732,1.334053788,103.946315
807664,1.383921062,103.86499559999999
649411,1.345808535,103.7233823
148954,1.292996047,103.8056656
528511,1.35363968,103.92908100000001
276305,1.332706392,103.78936379999999
248306,1.295104587,103.82851140000001
768064,1.418528099,103.84742779999999
787082,1.38512785,103.8392622
828817,1.401488285,103.90433840000001
127146,1.310308812,103.76134909999999
259291,1.312696534,103.80723640000001
535613,1.3552740159999999,103.8811976
797417,1.395337069,103.8744603
127588,1.3133723590000002,103.7587079
358178,1.343669589,103.86978979999999
266744,1.3219975959999999,103.8108844
398074,1.312192027,103.8894647
398082,1.313282107,103.8908503
507008,1.356317796,103.9680578
669568,1.3599790680000001,103.7644426
308349,1.315138127,103.8426402
528787,1.348528217,103.9628452
219067,1.318021994,103.85159370000001
138642,1.302204401,103.7899075
118571,1.27880965,103.7875539
436914,1.296624037,103.87430450000001
399937,1.306359164,103.887058
297727,1.331658895,103.84170920000001
587977,1.347918622,103.7717765
538802,1.369047589,103.89938029999999
425602,1.312926215,103.91438509999999
248743,1.295221233,103.8271496
454943,1.317693244,103.92300259999999
689863,1.383791851,103.7478051
436925,1.295991488,103.87065940000001
598436,1.343676777,103.7690644
576984,1.3640320830000001,103.8285242
669581,1.359437869,103.76293249999999
649928,1.342086434,103.7124583
448873,1.307412897,103.9266764
368059,1.340562646,103.8813256
787738,1.380519909,103.8285582
528826,1.3587706880000001,103.9326599
329949,1.322225302,103.85177490000001
18980,1.279625799,103.8549872
596748,1.34123654,103.76774350000001
287945,1.33454962,103.8013255
329330,1.326886636,103.850548
469988,1.31134604,103.93860749999999
237963,1.293037367,103.8377728
596133,1.339038275,103.7699862
789395,1.3821239669999998,103.830178
18978,1.276714985,103.85332690000001
658074,1.3490007330000002,103.7489079
768119,1.4175183619999998,103.84873540000001
368058,1.339984565,103.881248
689682,1.386989121,103.7431656
128045,1.296951,103.76543609999999
608533,1.335557318,103.7424168
159023,1.293117406,103.82050550000001
329111,1.327898,103.8493109
199018,1.303624362,103.8614129
448872,1.307523217,103.9270801
459108,1.312062928,103.92443709999999
567701,1.375500432,103.8344222
568058,1.380716476,103.8369522
347842,1.329060385,103.86907149999999
308353,1.315323126,103.8430559
18987,1.280769435,103.85265859999998
465496,1.325177733,103.9293935
465500,1.324361381,103.9291446
528794,1.349352565,103.9609609
768861,1.424770035,103.8480536
229784,1.308192652,103.8383745
689049,1.378663056,103.74656309999999
598734,1.356013065,103.766973
459983,1.32086182,103.92682090000001
567699,1.375491779,103.8352852
259816,1.315261279,103.8317728
158741,1.29082513,103.8183315
239403,1.295238546,103.8310124
277868,1.329081054,103.7928014
267936,1.313796408,103.80242690000001
329023,1.325534018,103.8654981
556748,1.352324214,103.8653232
278739,1.308730525,103.801102
399746,1.3110327609999999,103.88663009999999
308133,1.319533289,103.846626
648336,1.338957803,103.7049922
506859,1.3556684330000002,103.964557
518190,1.371416345,103.94362149999999
237973,1.3038369159999998,103.8317078
535943,1.3488796490000001,103.88131949999999
804296,1.380183435,103.8643004
534081,1.35141942,103.8823959
805824,1.386475546,103.8613922
249081,1.294490978,103.82206529999999
427941,1.314332238,103.9070959
797676,1.385508854,103.877236
298190,1.3411028329999999,103.8387411
398425,1.312869316,103.8857531
659801,1.352120891,103.7567048
588378,1.338528392,103.7817708
545125,1.38100388,103.89788850000001
239198,1.2984632,103.834299
804399,1.3792815930000002,103.8638715
358399,1.336492339,103.8656289
457910,1.3139187559999999,103.9273066
408970,1.3177438479999999,103.90314000000001
828741,1.392327267,103.913166
599842,1.334104482,103.77188790000001
506861,1.355885993,103.9653046
389757,1.316913201,103.8894198
556133,1.348386329,103.8708737
457401,1.3108057579999999,103.9272163
577650,1.3700888690000002,103.829587
207557,1.3115772190000001,103.8599411
479250,1.3378092129999999,103.93095749999999
298088,1.322941889,103.8257486
768061,1.418854709,103.8480354
769133,1.410496184,103.8304796
529780,1.348801586,103.9267663
588177,1.342412642,103.7765394
429901,1.308784998,103.9010225
589488,1.337727501,103.7800726
267952,1.314888998,103.8034153
689668,1.386838574,103.7447817
248289,1.295605203,103.8294069
466664,1.326453607,103.9425246
258204,1.3173622390000002,103.8287532
576439,1.360561294,103.8313226
544815,1.381604627,103.8917124
424326,1.311086302,103.90486659999999
466041,1.31975402,103.9513459
259889,1.31466215,103.8341782
98395,1.242440985,103.8367552
239114,1.297272947,103.83894029999999
659920,1.3521375469999999,103.7593549
117425,1.281594625,103.78317729999999
554476,1.351406554,103.8654052
596195,1.338853909,103.769183
738090,1.444269425,103.80467159999999
519933,1.3746939790000001,103.9395108
678265,1.377287555,103.76343059999999
829698,1.4156787569999998,103.9041118
797416,1.395717661,103.87513259999999
529870,1.3420568590000002,103.95473630000001
518144,1.371521365,103.9464645
579800,1.3479926080000002,103.8433152
678275,1.3692668280000002,103.77682390000001
239497,1.29106603,103.8344989
428518,1.316144032,103.901286
679517,1.3698420169999999,103.77603909999999
128002,1.3138646440000001,103.759671
518199,1.370135516,103.94372779999999
357900,1.335917965,103.8696887
438646,1.3116930820000001,103.89630670000001
329507,1.326010519,103.85162679999999
429072,1.310206047,103.91476340000001
98414,1.2667567579999999,103.809839
587967,1.346126366,103.7734718
329325,,
427060,1.3126392340000002,103.906563
688535,1.391063824,103.7522177
479245,1.338226767,103.9299095
398371,1.3120044370000001,103.8859494
458950,1.311864085,103.92382629999999
538685,1.3745925019999998,103.87798640000001
238113,1.297935902,103.8364376
388242,1.314651668,103.88328809999999
267938,1.3138292109999998,103.8014524
556909,1.354263943,103.86448359999999
257856,1.317839472,103.82622370000001
576150,1.352170313,103.84096640000001
544778,1.368447517,103.879091
437980,1.298724142,103.897227
465424,1.3272460179999999,103.94410409999999
486069,1.3481393869999998,103.96208490000001
528687,1.3489792980000002,103.92596
548672,1.392990575,103.90064050000001
159020,1.293202895,103.8193331
455273,1.3143789540000002,103.9322483
399202,1.309766317,103.8768781
328007,1.324703879,103.864609
567801,1.3754418780000002,103.8329821
298130,1.3283636090000002,103.8414184
529945,1.348649206,103.9579573
529947,1.347401036,103.95842309999999
518136,1.3686433869999999,103.94480990000001
249576,1.299622078,103.8292282
338520,1.3211887629999999,103.8650441
117482,1.28783491,103.7783433
329778,1.325329778,103.8524117
388134,1.3143694479999999,103.8843458
518141,1.371361562,103.9457446
555405,1.3576933130000002,103.861471
387977,1.314813429,103.8880469
545542,1.355652104,103.87601579999999
578558,1.35384794,103.8468171
425571,1.312956134,103.9150023
126756,1.31968768,103.75269940000001
126755,1.320049382,103.7521613
465515,1.3278026109999999,103.9464788
439004,1.304171465,103.89211359999999
425774,1.314070215,103.91484940000001
529865,1.340210296,103.9578235
228459,1.300549474,103.8462777
257970,1.314138391,103.823581
548461,1.359355516,103.87806020000001
737709,1.443677585,103.81100409999999
329898,1.326832937,103.84334969999999
589647,1.333151489,103.7848017
456249,1.318057016,103.9196429
768105,1.416920323,103.847444
128994,1.323704188,103.754901
389493,1.313718623,103.8865889
589644,1.332528586,103.78653829999999
309978,1.324586021,103.84817340000001
689671,1.3879732580000002,103.7446185
338519,1.321541846,103.86483100000001
737895,1.432657773,103.7977364
449026,1.305472543,103.9219144
117342,1.279646769,103.78453940000001
598745,1.3576769030000002,103.7637045
535480,1.345631082,103.8853767
466584,1.3160216999999998,103.94567559999999
309251,1.32100247,103.84126309999999
425603,1.313375285,103.91412829999999
506950,1.35797801,103.963676
248348,1.294341051,103.8284403
259928,1.3150626220000001,103.8347412
389799,1.3135353859999999,103.882363
117629,1.279287504,103.78472679999999
276957,1.315369555,103.7769426
536180,1.34703551,103.8831182
149739,1.295734335,103.80603020000001
207855,1.313542304,103.8583794
486060,1.332104945,103.9420795
398924,1.310575522,103.87907890000001
439893,1.302807688,103.9009889
328079,1.325222126,103.86431590000001
387386,1.319189587,103.8813808
469972,1.312453453,103.9381556
658293,1.36859748,103.7517569
534076,1.35230889,103.8810885
545085,1.3911567880000002,103.9040477
98640,1.266880376,103.816637
279531,1.322828017,103.7851333
127021,1.31724328,103.7559782
328689,1.3263750859999999,103.86214240000001
587873,1.343942938,103.7880447
506889,1.3546387919999998,103.96783620000001
159949,1.291133405,103.8073548
439957,1.30137638,103.8981668
118691,1.289283448,103.77580959999999
328704,1.327987321,103.86254050000001
118895,1.283117862,103.7852434
458167,1.315980661,103.91818020000001
436889,1.298843763,103.8838348
258384,1.309009679,103.8240124
238598,1.29650352,103.841837
768077,1.438472634,103.8298936
249694,1.303971017,103.8278668
449297,1.301168756,103.9039314
589483,1.338782083,103.7799657
424894,1.307064562,103.900745
529943,1.349445061,103.9583838
238214,1.289847269,103.8379051
127140,1.30995768,103.761151
536562,1.3424886919999999,103.8815308
436919,1.297551625,103.870602
249600,1.299979099,103.8255228
797393,1.398047835,103.87471490000001
528592,1.35166624,103.9281657
129961,1.306676248,103.7685369
596746,1.341810475,103.7685529
599717,1.3414820109999999,103.77337890000001
239059,1.2921332,103.8380649
519943,1.37737958,103.94189159999999
545019,1.3592406730000002,103.8829322
804439,1.3801047080000002,103.8634438
128018,1.314099304,103.75944809999999
266224,1.315910242,103.8037644
228096,1.303438443,103.8476115
228196,1.300838184,103.84888070000001
479233,1.337750143,103.93398549999999
689575,1.395253985,103.7513115
648352,1.351187736,103.696951
138684,1.3053498940000001,103.7843187
509729,1.36003111,103.9625603
465460,1.322931186,103.9451256
545043,1.3803022219999999,103.90040809999999
248973,1.295936458,103.8298498
109698,1.282217696,103.803662
398236,1.312531299,103.88813990000001
589489,1.337684398,103.780148
423912,1.317851323,103.9089055
535129,1.361530944,103.8894097
128044,1.298235909,103.76623459999999
529891,1.338974809,103.9515148
238714,1.29924812,103.8417089
554346,1.3658117140000001,103.8701317
554479,1.350316056,103.865369
529877,1.341211337,103.9554069
128048,1.297502057,103.7647915
329138,1.327721882,103.8481373
768138,1.4379564519999999,103.8309954
387388,1.319267105,103.88061590000001
398224,1.313093061,103.8880309
688421,1.3906039380000002,103.7507345
437871,1.298252027,103.8870493
424077,1.308167012,103.9068517
544589,1.3929173519999998,103.8842697
409053,1.315836754,103.8927466
528510,1.3541099030000001,103.9292608
804529,1.389100755,103.85566309999999
568760,1.3708589,103.84062829999999
118893,1.2825080690000001,103.7848307
528542,1.353904635,103.9286065
518179,1.3701175330000002,103.9462484
237990,1.29416113,103.8380583
509449,1.3799880919999998,103.9633199
409044,1.330497147,103.8884093
659636,1.3466949019999999,103.7559228
127365,1.295763136,103.7661223
276953,1.314698802,103.7783063
556876,1.35642052,103.86448709999999
338986,1.307104742,103.86708780000001
769473,1.443235015,103.8247882
129200,1.3238136409999999,103.75719079999999
769136,1.410604246,103.8314188
358464,1.330890087,103.86689670000001
518170,1.3695813430000001,103.9439814
787080,1.384674461,103.8396683
229374,1.303856463,103.8397765
247718,1.296198198,103.81896590000001
427711,1.304039854,103.9058032
573913,1.3649401980000002,103.83002330000001
787058,1.3854285730000002,103.84072309999999
545679,1.3546652190000001,103.87688359999999
567746,1.376147134,103.8472793
118684,1.288880482,103.77609620000001
678181,1.375394617,103.7628464
598738,1.356793366,103.7667505
438840,1.307378562,103.8993622
534074,1.352830711,103.8809262
659802,1.3524011740000002,103.755987
239700,1.299422813,103.83477679999999
544897,1.360579794,103.8846954
266225,1.315928046,103.802914
276750,1.308440903,103.8019294
648547,1.3538101040000001,103.698887
419546,1.32757239,103.9082325
768964,1.424231656,103.84892990000002
454776,1.309668966,103.9215301
598368,1.342965564,103.768529
427800,1.313760622,103.90176290000001
518187,1.376489485,103.96132709999999
756983,1.442960033,103.8191418
507405,1.363495713,103.9669531
689528,1.399311519,103.7488067
425279,1.309714303,103.9084964
737893,1.432405121,103.7974839
128036,1.29873864,103.76636859999999
228386,1.3033166,103.8494095
534957,1.346332029,103.8802407
534979,1.350111165,103.87913470000001
454778,1.309809019,103.9218765
486847,1.3444744709999998,103.9633213
118860,1.2816263209999998,103.7848695
118610,1.280947718,103.7835466
239381,1.2926905929999999,103.8396914
424968,1.312867993,103.9046075
459171,1.3098593459999999,103.92184509999998
509428,1.379328757,103.9607524
437154,1.31069521,103.89382990000001
465422,1.327085481,103.9445133
454777,1.3097244,103.9215082
786347,1.400190716,103.82376070000001
589657,1.33312766,103.78694540000001
423725,1.307339578,103.90480229999999
159013,1.29199745,103.8178807
797530,1.392836235,103.87967809999999
388105,1.314158351,103.8849496
658810,1.337890822,103.7609083
544830,1.389615454,103.8958803
449313,1.3034953409999999,103.9052532
678187,1.375394617,103.7628464
399948,1.306976735,103.8896309
544585,1.392029496,103.88374040000001
238539,1.300467222,103.83058790000001
575578,1.364973339,103.8306872
573909,1.351988009,103.85204279999999
328190,1.324233409,103.86455600000001
438789,1.308484245,103.898495
534070,1.352907197,103.882025
806746,1.389690731,103.85717
417396,1.329360397,103.9154177
208747,1.3092154759999999,103.8629159
307994,1.317800914,103.84231379999999
576640,1.354577399,103.83525870000001
238621,1.298417338,103.8414054
659442,1.3578134780000002,103.74951429999999
88660,1.275271152,103.8368322
465499,1.324439445,103.92951579999999
436918,1.297570376,103.8722714
229673,1.308677245,103.8361749
418941,1.320152571,103.9127271
668195,1.3759927580000002,103.75628979999999
159022,1.293199081,103.820154
423816,1.31356852,103.91064449999999
455249,1.314073998,103.9305867
545022,1.35939987,103.88344599999999
465559,1.32929376,103.9442152
98652,1.265597726,103.81485570000001
465830,1.3245055209999999,103.9495386
534199,1.3728575219999999,103.9018748
437431,1.296609744,103.8670692
459372,1.314413928,103.9179643
269247,,
538751,1.351390443,103.8812421
573908,1.352542387,103.85171679999999
309973,1.322421724,103.84817199999999
648361,1.350767246,103.6961287
149740,1.295463429,103.8065158
117341,1.279606787,103.7850482
118885,1.281560042,103.78570959999999
545551,1.3573731880000002,103.87625890000001
239223,1.29876715,103.8317743
